label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr22,APT+DOGE+HBAR,0.5,2,75.0,6.35,1.754,4.12,51.6,335,46.0,6.95,1.497
rr22,APT+DOGE+HBAR,0.5,3,74.1,6.35,1.707,3.85,50.9,352,45.5,7.02,1.479
rr22,APT+DOGE+TON,0.5,2,104.8,6.07,2.063,4.9,55.5,348,38.4,7.32,1.497
rr22,APT+DOGE+TON,0.5,3,114.0,6.07,2.074,4.92,55.6,369,38.9,7.91,1.487
rr22,APT+DOGE+WLD,0.5,2,92.6,7.56,1.953,4.34,53.5,348,37.0,7.82,1.461
rr22,APT+DOGE+XRP,0.5,2,83.1,7.08,1.852,4.36,52.8,341,37.3,6.01,1.501
rr22,APT+DOGE+XRP,0.5,3,84.1,7.7,1.832,4.18,52.4,353,38.2,6.03,1.495
rr22,APT+ENS+LTC,0.5,3,120.8,5.23,1.967,5.09,54.7,397,39.8,7.68,1.436
rr22,APT+ETH+LTC,0.5,2,104.3,3.81,2.066,5.14,55.9,345,40.0,7.77,1.493
rr22,APT+ETH+LTC,0.5,3,106.7,3.81,2.033,5.08,55.6,358,41.8,7.98,1.498
rr22,APT+ETH+SNX,0.5,2,84.9,6.43,1.968,4.53,53.7,326,52.3,7.15,1.584
rr22,APT+ETH+SNX,0.5,3,92.0,6.43,2.003,4.64,54.2,336,57.0,6.73,1.609
rr22,APT+ETH+VET,0.5,2,88.0,5.99,1.929,4.7,53.1,352,44.7,7.88,1.566
rr22,APT+ETH+WLD,0.5,2,83.5,5.93,1.925,4.38,53.0,336,36.8,7.79,1.488
rr22,APT+ETH+WLD,0.5,3,87.4,5.93,1.909,4.28,52.9,350,35.5,7.88,1.445
rr22,APT+ETH+XRP,0.5,2,78.8,5.22,1.878,4.31,53.0,328,39.2,7.53,1.553
rr22,APT+ETH+XRP,0.5,3,77.5,5.22,1.833,4.16,52.5,335,39.7,7.53,1.534
rr22,APT+LTC+TON,0.5,2,118.2,4.62,2.128,5.5,56.6,362,42.0,7.78,1.505
rr22,APT+LTC+TON,0.5,3,126.0,4.62,2.113,5.47,56.6,380,40.5,7.6,1.469
rr22,APT+LTC+VET,0.5,2,112.4,4.9,2.025,5.09,55.0,380,41.6,7.3,1.478
rr22,APT+LTC+XRP,0.5,2,91.0,5.17,1.885,4.66,53.7,354,43.7,6.66,1.552
rr22,APT+LTC+XRP,0.6,2,116.8,6.18,1.878,4.66,53.7,354,54.1,7.95,1.551
rr22,APT+LTC+XRP,0.5,3,93.6,5.17,1.872,4.59,53.6,364,39.9,6.91,1.477
rr22,APT+SNX+TON,0.5,2,98.9,5.69,2.038,4.9,54.6,344,55.7,7.0,1.586
rr22,APT+SNX+TON,0.5,3,109.5,6.24,2.091,5.04,55.3,358,55.5,7.0,1.573
rr22,BCH+BNB+DOGE,0.5,2,93.2,5.74,1.951,4.72,56.1,342,38.1,7.46,1.520
rr22,BCH+BNB+DOGE,0.5,3,95.3,5.74,1.937,4.65,56.0,350,40.0,7.51,1.531
rr22,BCH+BNB+ENS,0.5,2,96.8,7.19,1.931,4.65,55.5,355,37.7,7.84,1.492
rr22,BCH+BNB+ETH,0.5,2,87.2,4.98,1.958,4.63,56.4,328,38.8,7.49,1.553
rr22,BCH+BNB+LTC,0.5,2,98.2,7.06,1.962,4.77,56.7,349,37.0,7.92,1.465
rr22,BCH+BNB+LTC,0.5,3,106.0,7.06,1.980,4.87,57.1,361,41.4,7.41,1.511
rr22,BCH+BNB+SNX,0.5,2,84.9,5.58,1.925,4.34,55.3,331,53.5,6.86,1.610
rr22,BCH+BNB+SNX,0.5,3,91.0,5.2,1.950,4.5,55.8,339,57.0,6.86,1.628
rr22,BCH+BNB+VET,0.5,3,97.8,4.73,1.919,4.79,55.2,373,42.4,6.51,1.519
rr22,BCH+BNB+VET,0.6,3,126.1,5.66,1.918,4.79,55.2,373,52.5,7.77,1.518
rr22,BCH+BTC+DOGE,0.5,2,70.1,6.08,1.739,3.97,54.4,320,33.4,7.51,1.460
rr22,BCH+DOGE+ENS,0.5,2,101.6,6.96,1.998,4.7,54.8,352,43.9,6.82,1.579
rr22,BCH+DOGE+ENS,0.5,3,101.6,6.96,1.927,4.55,54.1,366,44.1,7.39,1.558
rr22,BCH+DOGE+ETH,0.5,2,86.8,4.29,1.993,4.61,55.4,318,43.3,6.64,1.627
rr22,BCH+DOGE+ETH,0.6,2,111.2,5.13,1.986,4.61,55.4,318,53.7,7.93,1.629
rr22,BCH+DOGE+ETH,0.5,3,88.5,4.29,1.975,4.51,55.0,327,46.3,7.77,1.647
rr22,BCH+DOGE+HBAR,0.5,2,68.2,5.94,1.715,3.97,51.7,325,52.5,5.25,1.606
rr22,BCH+DOGE+HBAR,0.6,2,86.2,7.1,1.703,3.97,51.7,325,65.5,6.27,1.602
rr22,BCH+DOGE+HBAR,0.5,3,67.2,5.94,1.689,3.91,51.2,332,51.7,6.32,1.582
rr22,BCH+DOGE+HBAR,0.6,3,84.8,7.1,1.678,3.91,51.2,332,64.5,7.56,1.577
rr22,BCH+DOGE+SNX,0.5,2,91.8,6.11,2.019,4.93,54.9,328,61.6,6.12,1.719
rr22,BCH+DOGE+SNX,0.6,2,118.0,7.3,2.014,4.93,54.9,328,77.5,7.31,1.713
rr22,BCH+DOGE+SNX,0.5,3,91.4,6.11,1.978,4.84,54.5,334,62.2,6.7,1.691
rr22,BCH+DOGE+TON,0.5,2,100.1,4.88,2.031,5.02,55.9,340,43.8,5.67,1.605
rr22,BCH+DOGE+TON,0.6,2,129.3,5.85,2.023,5.02,55.9,340,54.3,6.77,1.602
rr22,BCH+DOGE+TON,0.7,2,162.6,6.82,2.015,5.02,55.9,340,65.5,7.87,1.600
rr22,BCH+DOGE+TON,0.5,3,106.1,4.88,2.062,5.07,56.2,349,44.8,6.34,1.605
rr22,BCH+DOGE+TON,0.6,3,137.5,5.85,2.055,5.06,56.2,349,55.6,7.57,1.602
rr22,BCH+DOGE+VET,0.5,2,89.2,5.28,1.902,4.62,53.5,357,41.0,6.71,1.538
