pairs,risk_pct,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_trades,is_annual,is_dd,is_pf,passes
BCH+DOGE+VET,0.55,88.3,8.98,1.67,3.28,353,60.5,9.45,1.59,no
BCH+DOGE+VET,0.6,99.0,9.76,1.68,3.28,353,67.3,10.27,1.60,no
BCH+DOGE+VET,0.65,110.3,10.53,1.68,3.28,353,74.3,11.08,1.60,no
BCH+DOGE+VET,0.7,122.2,11.29,1.68,3.28,353,81.6,11.89,1.60,no
BCH+DOGE+VET,0.75,134.7,12.05,1.68,3.28,353,89.1,12.68,1.60,no
BCH+DOGE+WLD,0.45,78.4,7.17,1.79,3.95,337,39.9,7.84,1.51,no
BCH+DOGE+WLD,0.5,90.0,7.93,1.79,3.95,337,45.1,8.68,1.51,no
BCH+DOGE+WLD,0.55,102.2,8.69,1.79,3.95,337,50.4,9.51,1.51,no
BCH+DOGE+WLD,0.6,115.2,9.45,1.79,3.95,337,55.9,10.33,1.50,no
BCH+DOGE+WLD,0.65,129.0,10.19,1.79,3.95,337,61.5,11.14,1.50,no
BCH+DOGE+WLD,0.7,143.6,10.94,1.79,3.95,337,67.3,11.95,1.50,no
BCH+DOGE+WLD,0.75,159.0,11.67,1.79,3.95,337,73.2,12.75,1.50,no
BCH+DOGE+XRP,0.45,77.7,6.97,1.78,3.72,326,39.7,7.04,1.55,no
BCH+DOGE+XRP,0.5,89.1,7.72,1.77,3.72,326,44.8,7.79,1.55,no
BCH+DOGE+XRP,0.55,101.2,8.47,1.77,3.72,326,50.0,8.53,1.55,no
BCH+DOGE+XRP,0.6,114.0,9.22,1.77,3.72,326,55.4,9.27,1.55,no
BCH+DOGE+XRP,0.65,127.5,9.95,1.76,3.72,326,61.0,10.0,1.55,no
BCH+DOGE+XRP,0.7,141.9,10.69,1.76,3.72,326,66.7,10.72,1.55,no
BCH+DOGE+XRP,0.75,157.0,11.42,1.76,3.72,326,72.6,11.44,1.55,no
BCH+ENS+ETH,0.45,105.0,12.99,2.02,4.34,338,49.0,8.34,1.64,no
BCH+ENS+ETH,0.5,121.7,14.34,2.02,4.34,338,55.5,9.24,1.64,no
BCH+ENS+ETH,0.55,139.6,15.66,2.01,4.34,338,62.3,10.12,1.64,no
BCH+ENS+ETH,0.6,158.8,16.97,2.01,4.34,338,69.3,11.0,1.64,no
BCH+ENS+ETH,0.65,179.5,18.25,2.01,4.34,338,76.6,11.88,1.64,no
BCH+ENS+ETH,0.7,201.7,19.52,2.01,4.34,338,84.2,12.75,1.64,no
BCH+ENS+ETH,0.75,225.6,20.77,2.01,4.34,338,92.0,13.61,1.64,no
BCH+ENS+HBAR,0.45,75.5,10.5,1.70,3.43,344,53.6,7.52,1.58,no
BCH+ENS+HBAR,0.5,86.5,11.61,1.69,3.43,344,60.9,8.32,1.58,no
BCH+ENS+HBAR,0.55,98.2,12.7,1.69,3.44,344,68.5,9.13,1.58,no
BCH+ENS+HBAR,0.6,110.5,13.79,1.69,3.44,344,76.3,9.92,1.58,no
BCH+ENS+HBAR,0.65,123.5,14.86,1.68,3.44,344,84.5,10.71,1.58,no
BCH+ENS+HBAR,0.7,137.2,15.92,1.68,3.44,344,93.0,11.49,1.58,no
BCH+ENS+HBAR,0.75,151.7,16.97,1.68,3.44,344,101.9,12.27,1.58,no
BCH+ENS+LTC,0.45,106.5,11.59,1.92,4.31,364,48.4,9.1,1.54,no
BCH+ENS+LTC,0.5,123.5,12.8,1.92,4.31,364,54.8,10.08,1.54,no
BCH+ENS+LTC,0.55,141.7,14.0,1.92,4.31,364,61.5,11.05,1.54,no
BCH+ENS+LTC,0.6,161.3,15.19,1.91,4.31,364,68.4,12.02,1.54,no
BCH+ENS+LTC,0.65,182.4,16.37,1.91,4.31,364,75.6,12.97,1.54,no
BCH+ENS+LTC,0.7,205.0,17.53,1.91,4.3,364,83.0,13.93,1.53,no
BCH+ENS+LTC,0.75,229.4,18.67,1.91,4.3,364,90.7,14.87,1.53,no
BCH+ENS+SNX,0.45,106.2,9.66,1.98,4.25,348,61.4,11.5,1.63,no
BCH+ENS+SNX,0.5,123.1,10.69,1.98,4.25,348,70.0,12.7,1.63,no
BCH+ENS+SNX,0.55,141.3,11.71,1.98,4.25,348,79.0,13.89,1.62,no
BCH+ENS+SNX,0.6,160.9,12.72,1.98,4.25,348,88.4,15.06,1.62,no
BCH+ENS+SNX,0.65,181.9,13.72,1.98,4.25,348,98.2,16.21,1.62,no
BCH+ENS+SNX,0.7,204.6,14.72,1.97,4.25,348,108.5,17.35,1.61,no
BCH+ENS+SNX,0.75,228.9,15.71,1.97,4.25,348,119.3,18.48,1.61,no
BCH+ENS+TON,0.45,104.7,10.66,1.95,4.47,352,51.6,7.53,1.65,no
BCH+ENS+TON,0.5,121.3,11.78,1.95,4.47,352,58.6,8.33,1.65,no
BCH+ENS+TON,0.55,139.2,12.89,1.95,4.47,352,65.9,9.13,1.65,no
BCH+ENS+TON,0.6,158.3,13.99,1.95,4.47,352,73.5,9.92,1.65,no
BCH+ENS+TON,0.65,179.0,15.08,1.95,4.47,352,81.3,10.71,1.65,no
BCH+ENS+TON,0.7,201.2,16.16,1.95,4.47,352,89.5,11.49,1.65,no
BCH+ENS+TON,0.75,225.1,17.22,1.95,4.47,352,98.0,12.26,1.65,no
BCH+ENS+VET,0.45,85.3,10.39,1.76,3.54,375,50.5,10.09,1.59,no
BCH+ENS+VET,0.5,98.1,11.49,1.76,3.54,375,57.3,11.15,1.60,no
BCH+ENS+VET,0.55,111.7,12.58,1.76,3.54,375,64.3,12.21,1.60,no
BCH+ENS+VET,0.6,126.1,13.66,1.76,3.54,375,71.7,13.25,1.60,no
BCH+ENS+VET,0.65,141.4,14.74,1.76,3.54,375,79.2,14.28,1.60,no
BCH+ENS+VET,0.7,157.6,15.8,1.76,3.54,375,87.0,15.3,1.60,no
BCH+ENS+VET,0.75,174.9,16.85,1.76,3.54,375,95.2,16.31,1.60,no
BCH+ENS+WLD,0.45,96.4,12.15,1.87,4.11,359,42.8,10.01,1.51,no
BCH+ENS+WLD,0.5,111.3,13.42,1.87,4.11,359,48.4,11.07,1.51,no
BCH+ENS+WLD,0.55,127.2,14.67,1.87,4.11,359,54.1,12.13,1.51,no
BCH+ENS+WLD,0.6,144.3,15.9,1.87,4.11,359,60.1,13.17,1.51,no
BCH+ENS+WLD,0.65,162.6,17.12,1.87,4.11,359,66.2,14.21,1.51,no
BCH+ENS+WLD,0.7,182.2,18.32,1.87,4.11,359,72.5,15.23,1.51,no
BCH+ENS+WLD,0.75,203.1,19.5,1.86,4.11,359,79.0,16.25,1.51,no
BCH+ENS+XRP,0.45,95.9,13.0,1.86,4.07,348,42.6,9.24,1.55,no
BCH+ENS+XRP,0.5,110.7,14.35,1.86,4.07,348,48.1,10.22,1.55,no
BCH+ENS+XRP,0.55,126.5,15.68,1.85,4.07,348,53.9,11.22,1.55,no
BCH+ENS+XRP,0.6,143.5,16.98,1.85,4.07,348,59.8,12.2,1.55,no
BCH+ENS+XRP,0.65,161.7,18.27,1.84,4.07,348,65.8,13.19,1.55,no
BCH+ENS+XRP,0.7,181.1,19.54,1.84,4.07,348,72.1,14.16,1.55,no
BCH+ENS+XRP,0.75,201.8,20.8,1.83,4.07,348,78.6,15.13,1.55,no
BCH+ETH+HBAR,0.45,65.9,8.24,1.75,3.56,303,50.6,6.91,1.61,no
BCH+ETH+HBAR,0.5,75.2,9.12,1.75,3.56,303,57.5,7.67,1.61,no
BCH+ETH+HBAR,0.55,85.1,9.99,1.75,3.56,303,64.5,8.43,1.61,no
BCH+ETH+HBAR,0.6,95.4,10.86,1.75,3.56,303,71.9,9.19,1.61,no
BCH+ETH+HBAR,0.65,106.3,11.72,1.75,3.56,303,79.5,9.95,1.61,no
BCH+ETH+HBAR,0.7,117.7,12.58,1.75,3.56,303,87.4,10.71,1.61,no
BCH+ETH+HBAR,0.75,129.7,13.43,1.75,3.56,303,95.6,11.47,1.61,no
BCH+ETH+LTC,0.45,95.0,8.73,2.01,4.2,323,45.5,9.11,1.56,no
BCH+ETH+LTC,0.5,109.7,9.66,2.02,4.2,323,51.5,10.08,1.56,no
BCH+ETH+LTC,0.55,125.4,10.59,2.02,4.2,323,57.6,11.05,1.56,no
BCH+ETH+LTC,0.6,142.2,11.51,2.02,4.2,323,64.0,12.0,1.56,no
BCH+ETH+LTC,0.65,160.1,12.42,2.03,4.2,323,70.6,12.96,1.56,no
BCH+ETH+LTC,0.7,179.3,13.33,2.03,4.2,323,77.5,13.92,1.56,no
BCH+ETH+LTC,0.75,199.8,14.23,2.04,4.2,323,84.5,14.86,1.56,no
BCH+ETH+SNX,0.45,94.9,5.07,2.09,4.36,307,58.5,7.83,1.66,no
BCH+ETH+SNX,0.5,109.6,5.62,2.10,4.36,307,66.5,8.66,1.66,no
BCH+ETH+SNX,0.55,125.3,6.16,2.10,4.36,307,75.0,9.49,1.66,no
BCH+ETH+SNX,0.6,142.1,6.71,2.10,4.36,307,83.8,10.31,1.66,no
BCH+ETH+SNX,0.65,160.1,7.25,2.11,4.36,307,93.1,11.12,1.65,no
BCH+ETH+SNX,0.7,179.4,7.79,2.11,4.36,307,102.7,11.93,1.65,no
BCH+ETH+SNX,0.75,200.0,8.32,2.12,4.36,307,112.8,12.73,1.65,no
BCH+ETH+TON,0.45,93.4,9.36,2.05,4.36,311,48.8,5.01,1.69,no
BCH+ETH+TON,0.5,107.8,10.35,2.06,4.36,311,55.3,5.56,1.69,no
BCH+ETH+TON,0.55,123.2,11.34,2.06,4.36,311,62.1,6.1,1.69,no
BCH+ETH+TON,0.6,139.7,12.32,2.06,4.36,311,69.2,6.65,1.69,no
BCH+ETH+TON,0.65,157.3,13.29,2.07,4.36,311,76.5,7.19,1.69,no
BCH+ETH+TON,0.7,176.2,14.25,2.07,4.36,311,84.0,7.74,1.69,no
BCH+ETH+TON,0.75,196.3,15.2,2.08,4.36,311,91.9,8.28,1.69,no
BCH+ETH+VET,0.45,75.3,5.82,1.82,3.7,334,47.8,6.79,1.62,no
BCH+ETH+VET,0.5,86.2,6.46,1.82,3.7,334,54.1,7.53,1.63,no
BCH+ETH+VET,0.55,97.9,7.09,1.83,3.7,334,60.7,8.26,1.63,no
BCH+ETH+VET,0.6,110.1,7.73,1.84,3.7,334,67.5,8.98,1.63,no
BCH+ETH+VET,0.65,123.1,8.36,1.84,3.7,334,74.6,9.7,1.63,no
BCH+ETH+VET,0.7,136.8,8.99,1.85,3.7,334,81.9,10.42,1.63,no
BCH+ETH+VET,0.75,151.3,9.61,1.85,3.7,334,89.5,11.13,1.64,no
BCH+ETH+WLD,0.45,85.6,8.62,1.96,4.19,318,40.1,7.91,1.54,no
BCH+ETH+WLD,0.5,98.5,9.55,1.96,4.19,318,45.3,8.76,1.53,no
BCH+ETH+WLD,0.55,112.3,10.47,1.97,4.19,318,50.7,9.6,1.53,no
BCH+ETH+WLD,0.6,126.9,11.38,1.97,4.19,318,56.1,10.44,1.53,no
BCH+ETH+WLD,0.65,142.5,12.29,1.97,4.19,318,61.8,11.27,1.53,no
BCH+ETH+WLD,0.7,159.0,13.19,1.98,4.19,318,67.6,12.1,1.53,no
BCH+ETH+WLD,0.75,176.7,14.08,1.98,4.19,318,73.6,12.92,1.53,no
BCH+ETH+XRP,0.45,84.9,10.72,1.94,3.98,307,39.9,7.75,1.58,no
BCH+ETH+XRP,0.5,97.7,11.85,1.94,3.98,307,45.0,8.58,1.58,no
BCH+ETH+XRP,0.55,111.3,12.96,1.94,3.98,307,50.3,9.4,1.58,no
BCH+ETH+XRP,0.6,125.7,14.06,1.94,3.98,307,55.8,10.22,1.58,no
BCH+ETH+XRP,0.65,141.1,15.15,1.94,3.98,307,61.4,11.04,1.59,no
BCH+ETH+XRP,0.7,157.4,16.22,1.94,3.98,307,67.2,11.85,1.59,no
BCH+ETH+XRP,0.75,174.8,17.28,1.94,3.98,307,73.1,12.65,1.59,no
BCH+HBAR+LTC,0.45,67.0,7.84,1.68,3.38,329,50.2,5.8,1.53,no
BCH+HBAR+LTC,0.5,76.5,8.67,1.67,3.38,329,56.9,6.43,1.53,no
BCH+HBAR+LTC,0.55,86.5,9.51,1.67,3.38,329,63.9,7.06,1.52,no
BCH+HBAR+LTC,0.6,97.0,10.33,1.67,3.38,329,71.1,7.68,1.52,no
BCH+HBAR+LTC,0.65,108.0,11.15,1.67,3.38,329,78.7,8.31,1.52,no
BCH+HBAR+LTC,0.7,119.6,11.97,1.67,3.38,329,86.4,8.93,1.52,no
BCH+HBAR+LTC,0.75,131.7,12.77,1.66,3.38,329,94.5,9.55,1.52,no
BCH+HBAR+SNX,0.45,66.9,6.2,1.72,3.4,313,63.2,7.7,1.61,no
BCH+HBAR+SNX,0.5,76.5,6.87,1.72,3.4,313,72.1,8.53,1.60,no
BCH+HBAR+SNX,0.55,86.5,7.53,1.72,3.4,313,81.4,9.36,1.60,no
BCH+HBAR+SNX,0.6,97.0,8.19,1.72,3.4,313,91.1,10.18,1.60,no
BCH+HBAR+SNX,0.65,108.2,8.85,1.72,3.4,313,101.3,11.0,1.59,no
BCH+HBAR+SNX,0.7,119.8,9.5,1.72,3.4,313,112.0,11.81,1.59,no
BCH+HBAR+SNX,0.75,132.1,10.15,1.71,3.4,313,123.2,12.62,1.59,no
BCH+HBAR+TON,0.45,65.3,10.25,1.70,3.28,317,53.4,6.03,1.63,no
BCH+HBAR+TON,0.5,74.5,11.33,1.70,3.28,317,60.6,6.69,1.63,no
BCH+HBAR+TON,0.55,84.2,12.41,1.70,3.28,317,68.2,7.35,1.62,no
BCH+HBAR+TON,0.6,94.4,13.48,1.70,3.28,317,76.1,8.0,1.62,no
BCH+HBAR+TON,0.65,105.1,14.54,1.70,3.28,317,84.3,8.65,1.62,no
BCH+HBAR+TON,0.7,116.3,15.59,1.70,3.28,317,92.8,9.3,1.62,no
BCH+HBAR+TON,0.75,128.1,16.63,1.70,3.28,317,101.7,9.95,1.62,no
BCH+HBAR+VET,0.45,49.8,6.27,1.52,2.68,340,52.4,10.19,1.57,no
BCH+HBAR+VET,0.5,56.4,6.95,1.52,2.68,340,59.5,11.27,1.57,no
BCH+HBAR+VET,0.55,63.3,7.63,1.52,2.68,340,66.8,12.34,1.58,no
BCH+HBAR+VET,0.6,70.4,8.31,1.52,2.68,340,74.4,13.4,1.58,no
BCH+HBAR+VET,0.65,77.8,8.99,1.52,2.68,340,82.4,14.45,1.58,no
BCH+HBAR+VET,0.7,85.5,9.67,1.52,2.68,340,90.6,15.49,1.58,no
BCH+HBAR+VET,0.75,93.4,10.34,1.52,2.68,340,99.2,16.52,1.58,no
BCH+HBAR+WLD,0.45,58.7,10.99,1.62,3.07,324,44.5,5.67,1.50,no
BCH+HBAR+WLD,0.5,66.8,12.16,1.62,3.07,324,50.3,6.29,1.50,no
BCH+HBAR+WLD,0.55,75.3,13.31,1.62,3.07,324,56.3,6.9,1.50,no
BCH+HBAR+WLD,0.6,84.2,14.45,1.62,3.07,324,62.5,7.51,1.50,no
BCH+HBAR+WLD,0.65,93.5,15.57,1.62,3.07,324,69.0,8.12,1.49,no
BCH+HBAR+WLD,0.7,103.1,16.69,1.61,3.07,324,75.6,8.72,1.49,no
BCH+HBAR+WLD,0.75,113.2,17.79,1.61,3.07,324,82.4,9.33,1.49,no
BCH+HBAR+XRP,0.45,58.2,8.21,1.62,3.18,313,44.3,6.71,1.54,no
BCH+HBAR+XRP,0.5,66.3,9.09,1.61,3.18,313,50.1,7.43,1.54,no
BCH+HBAR+XRP,0.55,74.7,9.96,1.61,3.18,313,56.1,8.15,1.54,no
BCH+HBAR+XRP,0.6,83.5,10.82,1.61,3.18,313,62.3,8.87,1.54,no
BCH+HBAR+XRP,0.65,92.6,11.68,1.60,3.18,313,68.7,9.58,1.54,no
BCH+HBAR+XRP,0.7,102.2,12.53,1.60,3.18,313,75.3,10.28,1.54,no
BCH+HBAR+XRP,0.75,112.1,13.38,1.60,3.18,313,82.2,10.98,1.54,no
BCH+LTC+SNX,0.45,96.3,5.36,1.97,4.33,333,57.6,12.21,1.57,no
BCH+LTC+SNX,0.5,111.3,5.95,1.97,4.33,333,65.6,13.48,1.57,no
BCH+LTC+SNX,0.55,127.3,6.53,1.97,4.33,333,73.8,14.73,1.56,no
BCH+LTC+SNX,0.6,144.4,7.11,1.98,4.33,333,82.5,15.97,1.56,no
BCH+LTC+SNX,0.65,162.8,7.69,1.98,4.33,333,91.5,17.19,1.55,no
BCH+LTC+SNX,0.7,182.5,8.26,1.98,4.33,333,100.8,18.4,1.55,no
BCH+LTC+SNX,0.75,203.5,8.83,1.98,4.33,333,110.6,19.59,1.55,no
BCH+LTC+TON,0.45,94.8,6.43,1.95,4.31,337,48.2,9.7,1.59,no
BCH+LTC+TON,0.5,109.4,7.12,1.95,4.31,337,54.6,10.73,1.58,no
BCH+LTC+TON,0.55,125.1,7.81,1.96,4.31,337,61.3,11.75,1.58,no
BCH+LTC+TON,0.6,141.9,8.49,1.96,4.31,337,68.2,12.76,1.58,no
BCH+LTC+TON,0.65,159.8,9.17,1.96,4.31,337,75.4,13.75,1.58,no
BCH+LTC+TON,0.7,179.0,9.84,1.97,4.31,337,82.8,14.74,1.58,no
BCH+LTC+TON,0.75,199.6,10.51,1.97,4.31,337,90.5,15.72,1.57,no
BCH+LTC+VET,0.45,76.5,5.9,1.74,3.5,360,47.2,9.02,1.53,no
BCH+LTC+VET,0.5,87.7,6.54,1.74,3.5,360,53.4,9.98,1.53,no
BCH+LTC+VET,0.55,99.5,7.17,1.75,3.5,360,59.9,10.93,1.53,no
BCH+LTC+VET,0.6,111.9,7.8,1.75,3.5,360,66.6,11.88,1.53,no
BCH+LTC+VET,0.65,125.1,8.43,1.75,3.5,360,73.5,12.81,1.53,no
BCH+LTC+VET,0.7,139.0,9.05,1.76,3.5,360,80.6,13.74,1.53,no
BCH+LTC+VET,0.75,153.7,9.66,1.76,3.5,360,88.0,14.66,1.53,no
BCH+LTC+WLD,0.45,87.2,8.17,1.86,3.99,344,39.5,9.4,1.46,no
BCH+LTC+WLD,0.5,100.3,9.03,1.86,3.99,344,44.5,10.4,1.46,no
BCH+LTC+WLD,0.55,114.3,9.9,1.86,3.99,344,49.8,11.38,1.46,no
BCH+LTC+WLD,0.6,129.3,10.75,1.86,3.98,344,55.1,12.35,1.45,no
BCH+LTC+WLD,0.65,145.1,11.6,1.87,3.98,344,60.6,13.31,1.45,no
BCH+LTC+WLD,0.7,162.0,12.44,1.87,3.98,344,66.3,14.27,1.45,no
BCH+LTC+WLD,0.75,180.0,13.27,1.87,3.98,344,72.1,15.21,1.45,no
BCH+LTC+XRP,0.45,86.3,8.78,1.85,3.94,333,39.4,10.67,1.49,no
BCH+LTC+XRP,0.5,99.3,9.72,1.85,3.94,333,44.4,11.8,1.49,no
BCH+LTC+XRP,0.55,113.1,10.65,1.85,3.94,333,49.6,12.92,1.49,no
BCH+LTC+XRP,0.6,127.8,11.57,1.85,3.94,333,55.0,14.02,1.49,no
BCH+LTC+XRP,0.65,143.4,12.49,1.85,3.94,333,60.4,15.12,1.49,no
BCH+LTC+XRP,0.7,160.1,13.4,1.85,3.94,333,66.1,16.21,1.49,no
BCH+LTC+XRP,0.75,177.8,14.3,1.85,3.94,333,71.9,17.29,1.49,no
BCH+SNX+TON,0.45,94.7,6.73,2.02,4.26,321,61.3,7.13,1.68,no
BCH+SNX+TON,0.5,109.4,7.45,2.02,4.26,321,69.9,7.89,1.67,YES
BCH+SNX+TON,0.55,125.1,8.17,2.02,4.26,321,78.9,8.64,1.67,no
BCH+SNX+TON,0.6,141.9,8.89,2.03,4.26,321,88.3,9.39,1.66,no
BCH+SNX+TON,0.65,159.9,9.6,2.03,4.26,321,98.2,10.14,1.66,no
BCH+SNX+TON,0.7,179.2,10.31,2.04,4.26,321,108.6,10.88,1.66,no
BCH+SNX+TON,0.75,199.8,11.01,2.04,4.26,321,119.4,11.61,1.65,no
BCH+SNX+VET,0.45,76.3,6.8,1.79,3.69,344,60.4,9.56,1.62,no
BCH+SNX+VET,0.5,87.5,7.53,1.79,3.69,344,68.8,10.57,1.62,no
BCH+SNX+VET,0.55,99.3,8.25,1.80,3.69,344,77.6,11.57,1.62,no
BCH+SNX+VET,0.6,111.8,8.97,1.80,3.69,344,86.8,12.56,1.62,no
BCH+SNX+VET,0.65,125.0,9.69,1.80,3.69,344,96.4,13.55,1.62,no
BCH+SNX+VET,0.7,138.9,10.39,1.81,3.69,344,106.5,14.52,1.61,no
BCH+SNX+VET,0.75,153.7,11.1,1.81,3.69,344,117.0,15.48,1.61,no
BCH+SNX+WLD,0.45,86.8,8.29,1.92,4.16,328,52.1,9.31,1.55,no
BCH+SNX+WLD,0.5,99.9,9.17,1.92,4.16,328,59.1,10.3,1.54,no
BCH+SNX+WLD,0.55,113.9,10.05,1.93,4.16,328,66.5,11.28,1.54,no
BCH+SNX+WLD,0.6,128.8,10.92,1.93,4.16,328,74.1,12.26,1.54,no
BCH+SNX+WLD,0.65,144.7,11.78,1.93,4.16,328,82.0,13.22,1.53,no
BCH+SNX+WLD,0.7,161.6,12.63,1.93,4.16,328,90.3,14.18,1.53,no
BCH+SNX+WLD,0.75,179.6,13.47,1.94,4.16,328,98.8,15.13,1.53,no
BCH+SNX+XRP,0.45,86.2,6.3,1.91,4.02,317,51.5,9.57,1.59,no
BCH+SNX+XRP,0.5,99.2,6.98,1.91,4.02,317,58.4,10.58,1.59,no
BCH+SNX+XRP,0.55,113.0,7.65,1.91,4.03,317,65.6,11.58,1.58,no
BCH+SNX+XRP,0.6,127.8,8.32,1.91,4.03,317,73.0,12.57,1.58,no
BCH+SNX+XRP,0.65,143.5,8.98,1.91,4.03,317,80.8,13.55,1.58,no
BCH+SNX+XRP,0.7,160.2,9.64,1.91,4.03,317,88.8,14.51,1.58,no
BCH+SNX+XRP,0.75,178.0,10.3,1.91,4.03,317,97.2,15.47,1.57,no
BCH+TON+VET,0.45,74.8,5.59,1.76,3.59,348,50.5,7.2,1.64,no
BCH+TON+VET,0.5,85.7,6.19,1.77,3.59,348,57.3,7.97,1.64,no
BCH+TON+VET,0.55,97.2,6.8,1.77,3.59,348,64.3,8.73,1.64,no
BCH+TON+VET,0.6,109.3,7.39,1.78,3.59,348,71.7,9.48,1.65,no
BCH+TON+VET,0.65,122.2,7.99,1.78,3.59,348,79.3,10.23,1.65,no
BCH+TON+VET,0.7,135.7,8.58,1.79,3.59,348,87.2,10.97,1.65,no
BCH+TON+VET,0.75,150.0,9.17,1.80,3.59,348,95.4,11.7,1.65,no
BCH+TON+WLD,0.45,85.2,11.04,1.89,4.18,332,42.6,6.61,1.56,no
BCH+TON+WLD,0.5,98.0,12.21,1.89,4.18,332,48.2,7.32,1.55,no
BCH+TON+WLD,0.55,111.7,13.36,1.90,4.18,332,54.0,8.03,1.55,no
BCH+TON+WLD,0.6,126.2,14.5,1.90,4.18,332,59.9,8.73,1.55,no
BCH+TON+WLD,0.65,141.7,15.62,1.90,4.18,332,66.0,9.43,1.55,no
BCH+TON+WLD,0.7,158.1,16.74,1.91,4.18,332,72.4,10.13,1.55,no
BCH+TON+WLD,0.75,175.6,17.84,1.91,4.18,332,78.9,10.82,1.54,no
BCH+TON+XRP,0.45,84.5,8.4,1.88,3.91,321,42.4,6.7,1.60,no
BCH+TON+XRP,0.5,97.1,9.29,1.88,3.91,321,48.0,7.42,1.60,no
BCH+TON+XRP,0.55,110.6,10.18,1.88,3.91,321,53.7,8.13,1.60,no
BCH+TON+XRP,0.6,124.9,11.07,1.88,3.91,321,59.6,8.84,1.60,no
BCH+TON+XRP,0.65,140.1,11.94,1.88,3.91,321,65.7,9.54,1.61,no
BCH+TON+XRP,0.7,156.3,12.81,1.88,3.91,321,72.0,10.23,1.61,no
BCH+TON+XRP,0.75,173.5,13.67,1.88,3.91,321,78.5,10.92,1.61,no
BCH+VET+WLD,0.45,67.7,6.67,1.69,3.35,355,41.8,8.09,1.50,no
BCH+VET+WLD,0.5,77.4,7.4,1.69,3.35,355,47.2,8.96,1.50,no
BCH+VET+WLD,0.55,87.5,8.11,1.69,3.35,355,52.8,9.83,1.50,no
BCH+VET+WLD,0.6,98.1,8.83,1.70,3.35,355,58.6,10.69,1.50,no
BCH+VET+WLD,0.65,109.3,9.54,1.70,3.35,355,64.5,11.55,1.50,no
BCH+VET+WLD,0.7,121.0,10.25,1.70,3.35,355,70.7,12.4,1.50,no
BCH+VET+WLD,0.75,133.3,10.95,1.71,3.35,355,77.0,13.24,1.50,no
BCH+VET+XRP,0.45,67.3,6.76,1.68,3.36,344,41.5,8.6,1.54,no
BCH+VET+XRP,0.5,76.8,7.49,1.68,3.36,344,46.9,9.53,1.54,no
BCH+VET+XRP,0.55,86.8,8.21,1.68,3.36,344,52.4,10.45,1.55,no
BCH+VET+XRP,0.6,97.4,8.93,1.68,3.36,344,58.1,11.36,1.55,no
BCH+VET+XRP,0.65,108.5,9.65,1.69,3.36,344,64.0,12.27,1.55,no
BCH+VET+XRP,0.7,120.1,10.37,1.69,3.36,344,70.1,13.17,1.55,no
BCH+VET+XRP,0.75,132.3,11.08,1.69,3.35,344,76.4,14.07,1.55,no
BCH+WLD+XRP,0.45,77.3,9.35,1.80,3.96,328,34.2,9.52,1.46,no
BCH+WLD+XRP,0.5,88.7,10.34,1.80,3.96,328,38.5,10.53,1.46,no
BCH+WLD+XRP,0.55,100.7,11.32,1.80,3.96,328,42.9,11.53,1.46,no
BCH+WLD+XRP,0.6,113.5,12.29,1.80,3.95,328,47.5,12.52,1.46,no
BCH+WLD+XRP,0.65,126.9,13.24,1.80,3.95,328,52.1,13.51,1.46,no
BCH+WLD+XRP,0.7,141.2,14.19,1.80,3.95,328,56.9,14.48,1.46,no
BCH+WLD+XRP,0.75,156.3,15.13,1.79,3.95,328,61.8,15.45,1.46,no
BNB+BTC+DOGE,0.45,56.0,8.34,1.48,2.7,343,19.3,12.6,1.25,no
BNB+BTC+DOGE,0.5,63.6,9.23,1.47,2.7,343,21.5,13.91,1.25,no
BNB+BTC+DOGE,0.55,71.5,10.11,1.47,2.7,343,23.8,15.2,1.25,no
BNB+BTC+DOGE,0.6,79.8,10.97,1.46,2.7,343,26.0,16.47,1.25,no
BNB+BTC+DOGE,0.65,88.3,11.84,1.46,2.7,343,28.2,17.72,1.25,no
BNB+BTC+DOGE,0.7,97.3,12.69,1.45,2.7,343,30.5,18.95,1.25,no
BNB+BTC+DOGE,0.75,106.8,13.54,1.45,2.7,343,32.7,20.17,1.25,no
BNB+BTC+ENS,0.45,71.8,9.46,1.55,3.03,365,22.0,15.49,1.27,no
BNB+BTC+ENS,0.5,82.0,10.47,1.55,3.03,365,24.5,17.09,1.27,no
BNB+BTC+ENS,0.55,92.8,11.47,1.54,3.03,365,27.1,18.67,1.27,no
BNB+BTC+ENS,0.6,104.1,12.47,1.53,3.03,365,29.8,20.22,1.27,no
BNB+BTC+ENS,0.65,116.0,13.45,1.52,3.03,365,32.4,21.75,1.27,no
BNB+BTC+ENS,0.7,128.6,14.43,1.52,3.03,365,35.1,23.25,1.26,no
BNB+BTC+ENS,0.75,142.0,15.4,1.51,3.04,365,37.8,24.74,1.26,no
BNB+BTC+ETH,0.45,62.3,9.29,1.59,2.89,324,19.6,12.79,1.27,no
BNB+BTC+ETH,0.5,71.0,10.27,1.58,2.89,324,21.8,14.13,1.27,no
BNB+BTC+ETH,0.55,80.0,11.24,1.58,2.89,324,24.1,15.45,1.27,no
BNB+BTC+ETH,0.6,89.5,12.2,1.57,2.89,324,26.4,16.75,1.26,no
BNB+BTC+ETH,0.65,99.4,13.15,1.57,2.89,324,28.7,18.04,1.26,no
BNB+BTC+ETH,0.7,109.8,14.09,1.57,2.89,324,31.0,19.31,1.26,no
