label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr20,1000PEPE+BCH+DOGE+ETH,0.5,3,102.4,5.97,1.792,4.46,54.4,445,64.2,6.18,1.661
rr20,1000PEPE+BCH+DOGE+ETH,0.6,3,132.2,7.13,1.784,4.46,54.4,445,80.9,7.39,1.662
rr20,1000PEPE+BCH+DOGE+ETH,0.5,4,103.2,5.97,1.788,4.43,54.3,449,63.0,6.18,1.646
rr20,1000PEPE+BCH+DOGE+ETH,0.6,4,133.4,7.13,1.780,4.42,54.3,449,79.3,7.39,1.647
rr20,1000PEPE+BCH+DOGE+HBAR,0.5,2,77.2,6.98,1.618,4.08,52.0,415,63.3,6.31,1.580
rr20,1000PEPE+BCH+DOGE+HBAR,0.5,3,79.4,6.98,1.573,3.81,51.5,449,64.8,6.81,1.557
rr20,1000PEPE+BCH+DOGE+HBAR,0.5,4,79.6,7.24,1.570,3.81,51.3,454,66.4,7.36,1.566
rr20,1000PEPE+BCH+DOGE+SNX,0.5,2,94.3,7.92,1.775,4.58,54.0,417,77.6,7.14,1.706
rr20,1000PEPE+BCH+DOGE+TON,0.5,2,111.3,5.95,1.873,5.07,55.7,433,52.1,7.65,1.532
rr20,1000PEPE+BCH+DOGE+TON,0.5,3,116.5,6.0,1.828,4.84,55.0,465,59.8,6.84,1.587
rr20,1000PEPE+BCH+DOGE+TON,0.5,4,122.6,5.64,1.854,4.88,55.4,471,59.1,7.5,1.579
rr20,1000PEPE+BCH+DOGE+VET,0.5,2,99.5,5.46,1.802,4.8,54.1,440,58.6,5.82,1.570
rr20,1000PEPE+BCH+DOGE+VET,0.6,2,128.3,6.52,1.798,4.79,54.1,440,73.6,6.97,1.567
rr20,1000PEPE+BCH+DOGE+VET,0.5,3,102.6,7.55,1.728,4.46,53.2,481,63.7,5.88,1.588
rr20,1000PEPE+BCH+DOGE+VET,0.5,4,110.3,7.2,1.757,4.54,53.7,490,66.4,5.87,1.604
rr20,1000PEPE+BCH+DOGE+WLD,0.5,2,94.0,6.7,1.763,4.51,53.6,429,54.5,7.29,1.565
